TRADENO	TRADETIME	SECBOARD	SECCODE	PRICE	VOLUME	ACCRUEDINT	YIELD	VALUE
003422644291	100727	TQTF	FXCN	3930.0000000000	5	0.00	0.00	19650.00
003422644292	100727	TQBR	UPRO	2.7950000000	1000	0.00	0.00	2795.00
003422644293	100727	TQBR	SBERP	247.0700000000	30	0.00	0.00	7412.10
003422644294	100727	TQTF	TRUR	5.9200000000	493	0.00	0.00	2918.56
003422644295	100727	TQTE	TEUR	0.1042000000	210	0.00	0.00	21.88
003422644296	100727	TQTF	FXWO	1.6816000000	3	0.00	0.00	5.04
003422644297	100727	TQBR	LIFE	7.1300000000	3000	0.00	0.00	21390.00
003422644298	100727	TQBR	AFKS	28.5900000000	8000	0.00	0.00	228720.00
003422644299	100727	TQBR	AFKS	28.5810000000	10000	0.00	0.00	285810.00
003422644300	100727	TQBR	CHMF	1247.8000000000	100	0.00	0.00	124780.00
003422644301	100727	TQBR	YNDX	5178.6000000000	1	0.00	0.00	5178.60
003422644302	100727	TQBR	MTLR	63.2300000000	1	0.00	0.00	63.23
003422644303	100727	EQRP	SU26209RMFS5	4.2300000000	2000	62060.00	0.00	2031200.00
003422644306	100727	TQBR	GAZP	212.3600000000	600	0.00	0.00	127416.00
003422644307	100727	TQBR	GAZP	212.3600000000	360	0.00	0.00	76449.60
003422644308	100727	TQBR	SBER	275.9900000000	50	0.00	0.00	13799.50
003422644309	100727	TQBR	SBER	276.0000000000	40	0.00	0.00	11040.00
003422644310	100727	TQBR	SBER	276.0000000000	50	0.00	0.00	13800.00
003422644311	100727	TQBR	SBER	276.0100000000	1560	0.00	0.00	430575.60
003422644312	100727	TQBR	SBER	276.0100000000	10	0.00	0.00	2760.10
003422644313	100727	TQBR	SBER	276.0100000000	1640	0.00	0.00	452656.40
003422644314	100727	TQBR	SBER	276.0100000000	490	0.00	0.00	135244.90
003422644315	100727	TQBR	SBER	276.0100000000	160	0.00	0.00	44161.60
003422644316	100727	TQBR	GAZP	212.3500000000	500	0.00	0.00	106175.00
003422644317	100727	TQBR	AGRO	803.0000000000	1	0.00	0.00	803.00
003422644318	100727	TQBR	YNDX	5178.6000000000	1	0.00	0.00	5178.60
003422644319	100727	TQTD	TIPO	0.0966000000	110	0.00	0.00	10.63
003422644320	100727	TQBR	LSNGP	152.2500000000	20	0.00	0.00	3045.00
003422644321	100727	TQBR	LSNGP	152.2500000000	10	0.00	0.00	1522.50
003422644322	100727	TQBR	LSNGP	152.2000000000	50	0.00	0.00	7610.00
003422644323	100727	TQBR	LSNGP	152.2000000000	10	0.00	0.00	1522.00
003422644324	100727	TQBR	LSNGP	152.2000000000	100	0.00	0.00	15220.00
003422644325	100727	TQBR	LSNGP	152.2000000000	240	0.00	0.00	36528.00
003422644326	100727	TQBR	LSNGP	152.1500000000	1300	0.00	0.00	197795.00
003422644327	100727	TQBR	LSNGP	152.1000000000	50	0.00	0.00	7605.00
003422644328	100727	TQBR	LSNGP	152.0500000000	10	0.00	0.00	1520.50
003422644329	100727	TQBR	LSNGP	152.0500000000	100	0.00	0.00	15205.00
003422644330	100727	TQBR	LSNGP	152.0000000000	10	0.00	0.00	1520.00
003422644331	100727	TQBR	LSNGP	152.0000000000	300	0.00	0.00	45600.00
003422644332	100727	TQBR	LSNGP	152.0000000000	10	0.00	0.00	1520.00
003422644333	100727	TQBR	LSNGP	152.0000000000	10	0.00	0.00	1520.00
003422644334	100727	TQBR	LSNGP	152.0000000000	20	0.00	0.00	3040.00
003422644335	100727	TQBR	LSNGP	152.0000000000	10	0.00	0.00	1520.00
003422644336	100727	TQBR	MTLR	63.2300000000	1	0.00	0.00	63.23
003422644337	100727	TQBR	SELGP	42.1500000000	100	0.00	0.00	4215.00
003422644338	100727	TQTD	TIPO	0.0967000000	412	0.00	0.00	39.84
003422644339	100727	TQTD	TBIO	0.0985000000	19	0.00	0.00	1.87
003422644340	100727	TQBR	ENPG	761.0000000000	2	0.00	0.00	1522.00
003422644341	100727	TQBR	LSNGP	151.9500000000	30	0.00	0.00	4558.50
003422644342	100727	TQBR	FIVE	2748.0000000000	1	0.00	0.00	2748.00
003422644343	100727	TQBR	AGRO	803.2000000000	2	0.00	0.00	1606.40
003422644344	100727	TQBR	MTLR	63.2300000000	1	0.00	0.00	63.23
003422644345	100727	TQBR	UPRO	2.7960000000	1000	0.00	0.00	2796.00
003422644346	100727	TQBR	TATN	511.1000000000	95	0.00	0.00	48554.50
003422644347	100727	TQBR	TATN	511.1000000000	105	0.00	0.00	53665.50
003422644348	100727	TQBR	TATN	511.1000000000	1	0.00	0.00	511.10
003422644349	100728	TQBR	FEES	0.2122000000	750000	0.00	0.00	159150.00
003422644350	100728	TQBR	FEES	0.2122000000	230000	0.00	0.00	48806.00
003422644351	100728	TQBR	FEES	0.2122000000	750000	0.00	0.00	159150.00
003422644352	100728	TQBR	YNDX	5178.6000000000	17	0.00	0.00	88036.20
003422644353	100728	TQBR	YNDX	5178.4000000000	21	0.00	0.00	108746.40
003422644354	100728	TQBR	YNDX	5178.2000000000	40	0.00	0.00	207128.00
003422644355	100728	TQBR	YNDX	5178.2000000000	17	0.00	0.00	88029.40
003422644356	100728	TQBR	YNDX	5178.2000000000	12	0.00	0.00	62138.40
003422644357	100728	TQBR	YNDX	5177.6000000000	15	0.00	0.00	77664.00
003422644358	100728	TQBR	YNDX	5177.6000000000	6	0.00	0.00	31065.60
003422644359	100728	TQBR	YNDX	5177.6000000000	2	0.00	0.00	10355.20
003422644360	100728	TQBR	YNDX	5177.6000000000	5	0.00	0.00	25888.00
003422644361	100728	TQBR	YNDX	5177.6000000000	13	0.00	0.00	67308.80
003422644362	100728	TQBR	YNDX	5177.6000000000	11	0.00	0.00	56953.60
003422644363	100728	TQBR	YNDX	5177.4000000000	15	0.00	0.00	77661.00
003422644364	100728	TQBR	YNDX	5176.0000000000	4	0.00	0.00	20704.00
003422644365	100728	TQBR	YNDX	5176.0000000000	1	0.00	0.00	5176.00
003422644366	100728	TQBR	YNDX	5176.0000000000	14	0.00	0.00	72464.00
003422644367	100728	TQBR	YNDX	5175.8000000000	4	0.00	0.00	20703.20
003422644368	100728	TQBR	YNDX	5175.4000000000	2	0.00	0.00	10350.80
003422644369	100728	TQBR	YNDX	5175.4000000000	23	0.00	0.00	119034.20
003422644370	100728	TQBR	YNDX	5171.8000000000	24	0.00	0.00	124123.20
003422644371	100728	TQBR	YNDX	5171.6000000000	1	0.00	0.00	5171.60
003422644372	100728	TQBR	YNDX	5171.8000000000	26	0.00	0.00	134466.80
003422644373	100728	TQBR	GMKN	23410.0000000000	1	0.00	0.00	23410.00
003422644374	100728	TQBR	GMKN	23414.0000000000	1	0.00	0.00	23414.00
003422644375	100728	TQBR	YNDX	5171.6000000000	10	0.00	0.00	51716.00
003422644376	100728	TQBR	AFLT	71.0800000000	400	0.00	0.00	28432.00
003422644377	100728	TQBR	AFLT	71.0800000000	40	0.00	0.00	2843.20
003422644378	100728	TQBR	AFLT	71.0800000000	240	0.00	0.00	17059.20
003422644379	100728	TQBR	LKOH	5161.5000000000	13	0.00	0.00	67099.50
003422644380	100728	TQTD	TBIO	0.0985000000	10	0.00	0.00	0.99
003422644382	100728	TQTF	TRUR	5.9200000000	47	0.00	0.00	278.24
003422644384	100728	TQBR	RASP	148.2600000000	10	0.00	0.00	1482.60
003422644385	100728	TQBR	SBERP	247.0700000000	30	0.00	0.00	7412.10
003422644386	100728	TQBR	GAZP	212.3800000000	350	0.00	0.00	74333.00
003422644387	100728	TQBR	MTLR	63.2300000000	1	0.00	0.00	63.23
003422644388	100728	TQBR	CBOM	6.0760000000	300	0.00	0.00	1822.80
003422644389	100728	TQBR	CBOM	6.0770000000	5700	0.00	0.00	34638.90
003422644390	100728	TQBR	YNDX	5176.0000000000	10	0.00	0.00	51760.00
003422644391	100728	TQBR	YNDX	5176.0000000000	30	0.00	0.00	155280.00
003422644392	100728	TQTF	TRUR	5.9200000000	20	0.00	0.00	118.40
003422644393	100728	TQBR	POLY	1699.3000000000	2	0.00	0.00	3398.60
003422644394	100728	TQBR	POLY	1699.0000000000	18	0.00	0.00	30582.00
003422644395	100728	TQBR	POLY	1699.0000000000	91	0.00	0.00	154609.00
003422644396	100728	TQBR	GAZP	212.3500000000	10	0.00	0.00	2123.50
003422644397	100728	TQBR	YNDX	5172.2000000000	10	0.00	0.00	51722.00
003422644398	100728	TQBR	YNDX	5176.0000000000	10	0.00	0.00	51760.00
003422644399	100728	TQBR	YNDX	5176.0000000000	3	0.00	0.00	15528.00
003422644400	100728	TQBR	AFKS	28.6080000000	1500	0.00	0.00	42912.00
003422644401	100728	TQBR	MTLR	63.2300000000	1	0.00	0.00	63.23
003422644402	100728	TQTF	TRUR	5.9200000000	10	0.00	0.00	59.20
003422644403	100728	TQBR	GAZP	212.3800000000	10	0.00	0.00	2123.80
003422644404	100728	TQBR	SBER	275.9400000000	10	0.00	0.00	2759.40
003422644405	100728	TQBR	SBER	276.0000000000	1000	0.00	0.00	276000.00
003422644406	100728	TQTF	TRUR	5.9200000000	10	0.00	0.00	59.20
003422644407	100728	TQBR	MTLR	63.2300000000	1	0.00	0.00	63.23
003422644408	100728	TQBR	MOEX	162.5000000000	220	0.00	0.00	35750.00
003422644409	100728	TQBR	MOEX	162.5000000000	780	0.00	0.00	126750.00
003422644410	100728	TQBR	LSNGP	151.9500000000	100	0.00	0.00	15195.00
003422644411	100728	TQBR	GAZP	212.3800000000	10	0.00	0.00	2123.80
003422644412	100728	TQBR	AFKS	28.6080000000	1500	0.00	0.00	42912.00
003422644413	100728	TQBR	LSNGP	151.9500000000	10	0.00	0.00	1519.50
003422644414	100728	TQBR	SBER	275.9100000000	200	0.00	0.00	55182.00
003422644415	100728	TQBR	YNDX	5172.2000000000	40	0.00	0.00	206888.00
003422644416	100728	TQBR	YNDX	5172.0000000000	10	0.00	0.00	51720.00
003422644417	100728	TQBR	YNDX	5171.4000000000	1	0.00	0.00	5171.40
003422644418	100728	TQTD	TIPO	0.0967000000	17	0.00	0.00	1.64
003422644419	100728	TQBR	AFLT	71.0800000000	540	0.00	0.00	38383.20
003422644420	100728	TQBR	AFLT	71.0800000000	170	0.00	0.00	12083.60
003422644421	100728	TQBR	AFLT	71.0800000000	290	0.00	0.00	20613.20
003422644422	100728	TQBR	GAZP	212.3800000000	10	0.00	0.00	2123.80
003422644423	100728	TQBR	NVTK	1191.6000000000	2	0.00	0.00	2383.20
003422644424	100728	TQBR	MTLR	63.2300000000	1	0.00	0.00	63.23
003422644425	100728	TQBR	ROSN	440.7500000000	100	0.00	0.00	44075.00
003422644426	100728	TQBR	ROSN	440.7500000000	100	0.00	0.00	44075.00
003422644427	100728	TQBR	ROSN	440.7500000000	200	0.00	0.00	88150.00
003422644428	100728	TQBR	ROSN	440.7500000000	200	0.00	0.00	88150.00
003422644429	100728	TQBR	ROSN	440.7500000000	10	0.00	0.00	4407.50
003422644430	100728	TQBR	DSKY	140.2200000000	20	0.00	0.00	2804.40
003422644431	100728	TQTD	TGLD	0.0783000000	5	0.00	0.00	0.39
003422644432	100728	TQBR	SNGS	34.9750000000	500	0.00	0.00	17487.50
003422644433	100728	TQTE	TEUR	0.1041000000	10	0.00	0.00	1.04
003422644434	100728	TQTF	TRUR	5.9220000000	10	0.00	0.00	59.22
003422644435	100728	TQOB	SU25084RMFS3	101.5540000000	13	141.57	4.75	13202.02
003422644436	100728	TQOB	SU25084RMFS3	101.5600000000	13	141.57	4.75	13202.80
003422644437	100728	TQBR	SBER	275.9000000000	1200	0.00	0.00	331080.00
003422644438	100728	TQBR	MTLR	63.2300000000	1	0.00	0.00	63.23
003422644439	100729	TQBR	DSKY	140.2200000000	70	0.00	0.00	9815.40
003422644440	100729	TQBR	YNDX	5171.4000000000	9	0.00	0.00	46542.60
003422644441	100729	TQBR	OGKB	0.7254000000	29000	0.00	0.00	21036.60
003422644442	100729	TQBR	OGKB	0.7254000000	200000	0.00	0.00	145080.00
003422644443	100729	TQBR	OGKB	0.7253000000	22000	0.00	0.00	15956.60
003422644444	100729	TQBR	OGKB	0.7252000000	5000	0.00	0.00	3626.00
003422644445	100729	TQBR	OGKB	0.7251000000	4000	0.00	0.00	2900.40
003422644446	100729	TQBR	OGKB	0.7251000000	92000	0.00	0.00	66709.20
003422644447	100729	TQBR	OGKB	0.7251000000	148000	0.00	0.00	107314.80
003422644448	100729	TQTF	AKMB	1.0572000000	15	0.00	0.00	15.86
003422644449	100729	TQTF	AKMB	1.0573000000	16	0.00	0.00	16.92
003422644450	100729	TQBR	LNTA	249.4000000000	2	0.00	0.00	498.80
003422644451	100729	TQBR	MAGN	52.6800000000	40	0.00	0.00	2107.20
003422644452	100729	TQBR	FLOT	93.9700000000	60	0.00	0.00	5638.20
003422644453	100729	FQBR	NVDA-RM	39020.0000000000	2	0.00	0.00	78040.00
003422644454	100729	TQBR	SBER	276.0000000000	40	0.00	0.00	11040.00
003422644455	100729	TQBR	MTLR	63.2300000000	1	0.00	0.00	63.23
003422644456	100729	TQBR	AFKS	28.6080000000	100	0.00	0.00	2860.80
003422644457	100729	TQBR	ALRS	95.9900000000	620	0.00	0.00	59513.80
003422644458	100729	TQBR	ALRS	95.9900000000	10	0.00	0.00	959.90
003422644459	100729	TQBR	ALRS	95.9900000000	320	0.00	0.00	30716.80
003422644460	100729	TQBR	ALRS	95.9800000000	410	0.00	0.00	39351.80
003422644461	100729	TQBR	ALRS	95.9800000000	150	0.00	0.00	14397.00
003422644462	100729	TQBR	ALRS	95.9700000000	420	0.00	0.00	40307.40
003422644463	100729	TQBR	ALRS	95.9700000000	60	0.00	0.00	5758.20
003422644464	100729	TQBR	ALRS	95.9700000000	20	0.00	0.00	1919.40
003422644465	100729	FQBR	NVDA-RM	39020.0000000000	2	0.00	0.00	78040.00
003422644466	100729	TQBR	ALRS	95.9600000000	10	0.00	0.00	959.60
003422644467	100729	TQBR	ALRS	95.9600000000	10	0.00	0.00	959.60
003422644468	100729	TQBR	ALRS	95.9500000000	120	0.00	0.00	11514.00
003422644469	100729	TQBR	ALRS	95.9500000000	10	0.00	0.00	959.50
003422644470	100729	TQBR	ALRS	95.9300000000	10	0.00	0.00	959.30
003422644471	100729	TQBR	ALRS	95.9200000000	410	0.00	0.00	39327.20
003422644472	100729	TQBR	ALRS	95.9100000000	50	0.00	0.00	4795.50
003422644473	100729	TQBR	SBER	275.9900000000	500	0.00	0.00	137995.00
003422644474	100729	TQBR	GAZP	212.3500000000	60	0.00	0.00	12741.00
003422644475	100729	TQBR	FLOT	93.9700000000	240	0.00	0.00	22552.80
003422644476	100729	TQBR	FLOT	93.9700000000	260	0.00	0.00	24432.20
003422644477	100729	FQBR	NVDA-RM	39020.0000000000	2	0.00	0.00	78040.00
003422644478	100729	TQBR	ALRS	95.9800000000	140	0.00	0.00	13437.20
003422644479	100729	TQBR	ALRS	95.9900000000	430	0.00	0.00	41275.70
003422644480	100729	TQBR	ALRS	95.9900000000	1210	0.00	0.00	116147.90
003422644481	100729	TQBR	MTLR	63.2300000000	1	0.00	0.00	63.23
003422644482	100729	TQBR	MAIL	2048.8000000000	1	0.00	0.00	2048.80
003422644483	100729	TQTD	VTBE	12.3600000000	2	0.00	0.00	24.72
003422644484	100729	FQBR	NVDA-RM	39020.0000000000	2	0.00	0.00	78040.00
003422644485	100729	TQBR	GAZP	212.3800000000	100	0.00	0.00	21238.00
003422644486	100729	TQBR	TATN	511.1000000000	1	0.00	0.00	511.10
003422644487	100729	TQBR	POGR	32.1250000000	500	0.00	0.00	16062.50
003422644488	100729	TQBR	POGR	32.1250000000	500	0.00	0.00	16062.50
003422644489	100729	TQBR	POGR	32.1250000000	1300	0.00	0.00	41762.50
003422644490	100729	TQBR	POGR	32.1250000000	500	0.00	0.00	16062.50
003422644491	100729	TQBR	POGR	32.1250000000	200	0.00	0.00	6425.00
003422644492	100729	TQBR	MTLR	63.2300000000	1	0.00	0.00	63.23
003422644493	100729	TQBR	POLY	1699.1000000000	6	0.00	0.00	10194.60
003422644494	100729	TQBR	RUAL	37.5500000000	100	0.00	0.00	3755.00
003422644495	100729	TQBR	RUAL	37.5550000000	220	0.00	0.00	8262.10
003422644496	100729	TQBR	RUAL	37.5800000000	970	0.00	0.00	36452.60
003422644497	100729	TQBR	RUAL	37.5850000000	970	0.00	0.00	36457.45
003422644498	100729	TQBR	RUAL	37.5900000000	970	0.00	0.00	36462.30
003422644499	100729	TQBR	RUAL	37.5950000000	400	0.00	0.00	15038.00
003422644500	100729	TQBR	RUAL	37.5950000000	970	0.00	0.00	36467.15
003422644501	100729	TQBR	RUAL	37.6000000000	29490	0.00	0.00	1108824.00
003422644502	100729	TQBR	RUAL	37.6000000000	970	0.00	0.00	36472.00
003422644503	100729	TQBR	RUAL	37.6050000000	10	0.00	0.00	376.05
003422644504	100729	TQBR	RUAL	37.6050000000	200	0.00	0.00	7521.00
003422644505	100729	TQBR	RUAL	37.6050000000	970	0.00	0.00	36476.85
003422644506	100729	TQBR	RUAL	37.6100000000	13970	0.00	0.00	525411.70
003422644507	100729	TQBR	RUAL	37.6100000000	970	0.00	0.00	36481.70
003422644508	100729	TQBR	RUAL	37.6150000000	970	0.00	0.00	36486.55
003422644509	100729	TQBR	RUAL	37.6200000000	10	0.00	0.00	376.20
003422644510	100729	TQBR	RUAL	37.6200000000	970	0.00	0.00	36491.40
003422644511	100729	TQBR	RUAL	37.6250000000	970	0.00	0.00	36496.25
003422644512	100729	TQBR	RUAL	37.6250000000	40	0.00	0.00	1505.00
003422644513	100729	TQBR	RUAL	37.6300000000	1320	0.00	0.00	49671.60
003422644514	100729	TQBR	RUAL	37.6300000000	10	0.00	0.00	376.30
003422644515	100729	TQBR	RUAL	37.6300000000	970	0.00	0.00	36501.10
003422644516	100729	TQBR	RUAL	37.6350000000	970	0.00	0.00	36505.95
003422644517	100729	TQBR	RUAL	37.6400000000	10	0.00	0.00	376.40
003422644518	100729	TQBR	RUAL	37.6400000000	970	0.00	0.00	36510.80
003422644519	100729	TQBR	RUAL	37.6450000000	970	0.00	0.00	36515.65
003422644520	100729	TQBR	RUAL	37.6500000000	950	0.00	0.00	35767.50
003422644521	100729	TQBR	RUAL	37.6500000000	10	0.00	0.00	376.50
003422644522	100729	TQBR	RUAL	37.6500000000	970	0.00	0.00	36520.50
003422644523	100729	TQBR	RUAL	37.6550000000	970	0.00	0.00	36525.35
003422644524	100729	TQBR	RUAL	37.6600000000	10	0.00	0.00	376.60
003422644525	100729	TQBR	RUAL	37.6600000000	10	0.00	0.00	376.60
003422644526	100729	TQBR	RUAL	37.6600000000	970	0.00	0.00	36530.20
003422644527	100729	TQBR	RUAL	37.6650000000	970	0.00	0.00	36535.05
003422644528	100729	TQBR	RUAL	37.6700000000	10	0.00	0.00	376.70
003422644529	100729	TQBR	RUAL	37.6700000000	970	0.00	0.00	36539.90
003422644530	100729	TQBR	GAZP	212.3800000000	10	0.00	0.00	2123.80
003422644531	100729	TQBR	RUAL	37.6200000000	200	0.00	0.00	7524.00
003422644532	100729	TQBR	RUAL	37.6250000000	970	0.00	0.00	36496.25
003422644533	100729	TQBR	RUAL	37.6700000000	400	0.00	0.00	15068.00
003422644534	100729	TQBR	RUAL	37.6700000000	430	0.00	0.00	16198.10
003422644535	100729	TQBR	GAZP	212.3500000000	300	0.00	0.00	63705.00
003422644536	100729	TQBR	RUAL	37.6400000000	100	0.00	0.00	3764.00
003422644537	100729	TQBR	RUAL	37.6700000000	710	0.00	0.00	26745.70
003422644538	100729	TQBR	RUAL	37.6750000000	190	0.00	0.00	7158.25
003422644539	100729	TQTD	TIPO	0.0967000000	127	0.00	0.00	12.28
003422644540	100729	TQBR	SBER	275.9900000000	100	0.00	0.00	27599.00
003422644541	100729	TQBR	MTLR	63.2300000000	1	0.00	0.00	63.23
003422644542	100729	FQBR	NVDA-RM	39020.0000000000	2	0.00	0.00	78040.00
003422644543	100729	TQBR	SBERP	247.0900000000	100	0.00	0.00	24709.00
003422644544	100729	TQBR	SBERP	247.0700000000	40	0.00	0.00	9882.80
003422644545	100729	TQIR	RU000A102CZ3	100.5000000000	28	38.36	13.00	28140.00
003422644546	100729	TQTD	TECH	0.0964000000	2000	0.00	0.00	192.80
003422644547	100729	FQBR	NVDA-RM	39020.0000000000	2	0.00	0.00	78040.00
003422644548	100729	TQBR	MTLR	63.2300000000	7	0.00	0.00	442.61
003422644549	100729	TQBR	IRAO	5.2480000000	5000	0.00	0.00	26240.00
003422644550	100729	TQBR	MTSS	324.0500000000	20	0.00	0.00	6481.00
003422644551	100729	TQBR	MTSS	324.0000000000	50	0.00	0.00	16200.00
003422644552	100729	TQBR	ALRS	95.9200000000	600	0.00	0.00	57552.00
003422644553	100729	TQBR	MTLR	63.2300000000	1	0.00	0.00	63.23
003422644554	100729	FQBR	NVDA-RM	39020.0000000000	1	0.00	0.00	39020.00
003422644555	100730	TQBR	GAZP	212.3800000000	10	0.00	0.00	2123.80
003422644556	100730	TQBR	GAZP	212.3900000000	10	0.00	0.00	2123.90
003422644557	100730	TQBR	LKOH	5161.5000000000	10	0.00	0.00	51615.00
003422644558	100730	TQBR	MTLR	63.2300000000	1	0.00	0.00	63.23
003422644559	100730	TQBR	GAZP	212.3900000000	100	0.00	0.00	21239.00
003422644560	100730	TQBR	RUAL	37.6550000000	200	0.00	0.00	7531.00
003422644561	100730	TQBR	SBER	275.9200000000	200	0.00	0.00	55184.00
003422644562	100730	TQBR	POLY	1699.0000000000	3	0.00	0.00	5097.00
003422644563	100730	TQBR	SBER	275.9600000000	460	0.00	0.00	126941.60
003422644564	100730	TQTD	TIPO	0.0967000000	2	0.00	0.00	0.19
003422644565	100730	TQBR	MTLR	63.2300000000	1	0.00	0.00	63.23
003422644566	100730	TQBR	SNGS	34.9750000000	500	0.00	0.00	17487.50
003422644567	100730	TQTD	TSPX	0.0953000000	88	0.00	0.00	8.39
003422644568	100730	TQBR	SBER	275.9600000000	260	0.00	0.00	71749.60
003422644569	100730	TQBR	SBER	275.9700000000	500	0.00	0.00	137985.00
003422644570	100730	TQBR	SBER	275.9800000000	60	0.00	0.00	16558.80
003422644571	100730	TQBR	SBER	275.9800000000	600	0.00	0.00	165588.00
003422644572	100730	TQBR	SBER	275.9900000000	1340	0.00	0.00	369826.60
003422644573	100730	TQBR	SBER	275.9900000000	500	0.00	0.00	137995.00
003422644574	100730	TQBR	SBER	275.9900000000	50	0.00	0.00	13799.50
003422644575	100730	TQBR	SBER	275.9900000000	1720	0.00	0.00	474702.80
003422644576	100730	TQBR	SBER	276.0000000000	100	0.00	0.00	27600.00
003422644577	100730	TQBR	SBER	276.0000000000	1390	0.00	0.00	383640.00
003422644578	100730	TQBR	SBER	276.0000000000	840	0.00	0.00	231840.00
003422644579	100730	TQBR	VTBR	0.0381950000	30000	0.00	0.00	1145.85
003422644580	100730	TQBR	MTLR	63.2300000000	1	0.00	0.00	63.23
003422644581	100730	TQBR	GAZP	212.3700000000	100	0.00	0.00	21237.00
003422644582	100730	TQBR	SBER	275.9000000000	50	0.00	0.00	13795.00
003422644583	100730	TQBR	UWGN	183.1000000000	9	0.00	0.00	1647.90
003422644584	100730	TQBR	UWGN	183.2000000000	42	0.00	0.00	7694.40
003422644585	100730	TQBR	UWGN	183.3000000000	29	0.00	0.00	5315.70
003422644586	100730	TQBR	MAGN	52.6800000000	30	0.00	0.00	1580.40
003422644587	100730	TQBR	SBERP	247.0300000000	70	0.00	0.00	17292.10
003422644588	100730	TQBR	SBERP	247.0000000000	10	0.00	0.00	2470.00
003422644589	100730	TQBR	AFLT	71.0800000000	90	0.00	0.00	6397.20
003422644590	100730	TQBR	AFLT	71.0800000000	590	0.00	0.00	41937.20
003422644591	100730	TQTF	TRUR	5.9220000000	1	0.00	0.00	5.92
003422644592	100730	TQBR	ALRS	95.9200000000	300	0.00	0.00	28776.00
003422644593	100730	TQBR	GAZP	212.3500000000	240	0.00	0.00	50964.00
003422644594	100730	TQBR	GAZP	212.3500000000	100	0.00	0.00	21235.00
003422644595	100730	TQBR	GAZP	212.3400000000	10	0.00	0.00	2123.40
003422644596	100730	TQBR	GAZP	212.3300000000	50	0.00	0.00	10616.50
003422644597	100730	TQBR	GAZP	212.3300000000	100	0.00	0.00	21233.00
003422644598	100730	TQTF	TRUR	5.9200000000	841	0.00	0.00	4978.72
003422644599	100730	TQBR	MAGN	52.6800000000	30	0.00	0.00	1580.40
003422644600	100730	TQTD	TBIO	0.0985000000	150	0.00	0.00	14.78
003422644601	100730	TQBR	MTLR	63.2300000000	1	0.00	0.00	63.23
003422644602	100730	TQBR	RUAL	37.6750000000	520	0.00	0.00	19591.00
003422644603	100730	TQBR	MTSS	324.1000000000	40	0.00	0.00	12964.00
003422644604	100730	TQBR	MTSS	324.1000000000	50	0.00	0.00	16205.00
003422644605	100730	TQBR	MTSS	324.1000000000	410	0.00	0.00	132881.00
003422644606	100730	TQTF	TRUR	5.9200000000	27	0.00	0.00	159.84
003422644607	100730	TQBR	TATN	511.1000000000	3	0.00	0.00	1533.30
003422644608	100730	TQBR	VTBR	0.0381800000	10000	0.00	0.00	381.80
003422644609	100730	TQBR	MTLR	63.2300000000	1	0.00	0.00	63.23
003422644610	100730	FQBR	PFE-RM	2778.0000000000	1	0.00	0.00	2778.00
003422644611	100730	FQBR	PFE-RM	2778.0000000000	3	0.00	0.00	8334.00
003422644612	100730	FQBR	PFE-RM	2778.0000000000	7	0.00	0.00	19446.00
003422644613	100730	FQBR	PFE-RM	2779.0000000000	1	0.00	0.00	2779.00
003422644614	100730	FQBR	PFE-RM	2779.0000000000	22	0.00	0.00	61138.00
003422644615	100730	FQBR	PFE-RM	2780.0000000000	7	0.00	0.00	19460.00
003422644616	100730	FQBR	PFE-RM	2780.0000000000	253	0.00	0.00	703340.00
003422644617	100730	TQBR	AFKS	28.6080000000	300	0.00	0.00	8582.40
003422644618	100730	TQBR	AFKS	28.6090000000	1200	0.00	0.00	34330.80
003422644619	100730	TQBR	YNDX	5170.8000000000	40	0.00	0.00	206832.00
003422644620	100730	TQBR	YNDX	5170.8000000000	25	0.00	0.00	129270.00
003422644621	100730	TQBR	YNDX	5170.4000000000	5	0.00	0.00	25852.00
003422644622	100730	TQBR	YNDX	5170.4000000000	5	0.00	0.00	25852.00
003422644623	100730	TQBR	YNDX	5170.4000000000	5	0.00	0.00	25852.00
003422644624	100730	TQBR	LKOH	5160.0000000000	5	0.00	0.00	25800.00
003422644625	100730	TQBR	PHOR	3128.0000000000	10	0.00	0.00	31280.00
003422644626	100730	TQBR	PHOR	3128.0000000000	6	0.00	0.00	18768.00
003422644627	100730	TQTF	VTBM	1.0400000000	500	0.00	0.00	520.00
003422644628	100730	TQBR	YNDX	5170.0000000000	1	0.00	0.00	5170.00
003422644629	100731	TQBR	SBER	275.9000000000	30	0.00	0.00	8277.00
003422644630	100731	TQBR	HYDR	0.7704000000	9000	0.00	0.00	6933.60
003422644631	100731	TQBR	MTLR	63.2300000000	1	0.00	0.00	63.23
003422644632	100731	TQBR	SBER	275.9600000000	680	0.00	0.00	187652.80
003422644633	100731	TQBR	SBER	275.9700000000	320	0.00	0.00	88310.40
003422644634	100731	TQBR	AFKS	28.6190000000	1500	0.00	0.00	42928.50
003422644635	100731	TQBR	MTSS	324.0000000000	300	0.00	0.00	97200.00
003422644636	100731	TQBR	MTLR	63.2300000000	5	0.00	0.00	316.15
003422644637	100731	TQBR	SBER	275.9000000000	720	0.00	0.00	198648.00
003422644638	100731	TQBR	SBER	275.9000000000	280	0.00	0.00	77252.00
003422644639	100731	TQBR	CHMF	1247.0000000000	1	0.00	0.00	1247.00
003422644640	100731	TQBR	RUAL	37.6750000000	570	0.00	0.00	21474.75
